geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PcKD_v_vgPc_change
CG31100	43.1072718650442	-1.99042155522775	0.574282044426147	-3.46593032908887	0.00052840018497728	0.0026541852115047	depleted in absence of vg
St2	760.278846610613	-1.32072380450049	0.243658251673006	-5.42039432455965	5.94677169991097e-08	8.65973275918823e-07	depleted in absence of vg
sage	135.118981845475	-4.3068086725811	0.969903690914125	-4.4404498229324	8.97710351359365e-06	7.54500810268494e-05	depleted in absence of vg
CG18473	13.6720980017412	-2.92911543618186	1.13539311060448	-2.57982491599092	0.00988504183872008	0.0315340515799457	depleted in absence of vg
GstZ2	608.793540316736	-1.73252794035807	0.30593785262819	-5.66300614806115	1.4874382819375e-08	2.48465042588433e-07	depleted in absence of vg
Dh44	24.4063177945608	-3.469908098467	1.36735874924968	-2.53767206329068	0.0111592497135951	0.0348042698355189	depleted in absence of vg
Unc-115b	1.5175444353595	4.36462002065759	1.5919841476999	2.74162279000302	0.00611365053014571	0.0211089673136998	enriched in absence of vg
CG12950	115.920555272244	-1.30937529248642	0.253860157718079	-5.15786054911591	2.49787538604105e-07	3.11475722787409e-06	depleted in absence of vg
CG34409	18.8896681119201	1.38857607951533	0.500907827641344	2.77211894662099	0.00556926818589502	0.0195290304258356	enriched in absence of vg
Syn	58.3428046156069	-1.26123001834633	0.51935883238605	-2.42843664090965	0.0151640744198043	0.0447749184943268	depleted in absence of vg
CG6293	52.2195828156771	-1.81017508552643	0.317465568132465	-5.70195721121834	1.18439562641586e-08	2.01630604726681e-07	depleted in absence of vg
Cyp12e1	60.5651281748127	-2.10004727222391	0.418452233346422	-5.01860691584685	5.20475241645885e-07	5.98658699281053e-06	depleted in absence of vg
CG14688	34.0769592228186	-2.20918977166038	0.795958288971348	-2.77550947363763	0.00551152935836635	0.0193774915583671	depleted in absence of vg
TkR86C	36.0070902876021	-1.04759991562301	0.374051772996768	-2.80068159343297	0.00509948071188637	0.0182412389807892	depleted in absence of vg
CG45076	251.875445685026	-2.10475325587857	0.849599586630527	-2.47734731631158	0.0132363028002572	0.0400920249971467	depleted in absence of vg
Ugt86Di	472.121654755993	1.17050131815301	0.106145880653391	11.027289151005	2.82244684725211e-28	4.30382823536701e-26	enriched in absence of vg
CG4757	10.8486878820685	3.54979557822097	1.33181318982531	2.66538551002531	0.0076900111502275	0.0255870258782819	enriched in absence of vg
CG18577	2.49971184586955	-5.41698386434503	1.49871910810609	-3.61440902104091	0.000301033499950321	0.00166058479507479	depleted in absence of vg
CR43283	574.192225314578	-5.03922450546639	1.67619250031436	-3.00635189843727	0.0026440281735273	0.0105427919736125	depleted in absence of vg
CG5281	61.7301481755127	-1.41404764212181	0.326218813488036	-4.33466000014639	1.45985576962257e-05	0.000115768948625195	depleted in absence of vg
sals	72.6754631626381	-1.67158922622102	0.555043927404697	-3.01163411342436	0.00259845590661572	0.0103996694215284	depleted in absence of vg
dpr5	23.5862482033946	-1.41214325933982	0.418719882460157	-3.37252497073433	0.000744823322941937	0.00355874850003681	depleted in absence of vg
Hsp70Ab	30.504008192723	5.41551592399642	0.829334633844889	6.52995269097768	6.57904690524301e-11	1.64460765027082e-09	enriched in absence of vg
CG3397	3.87384570324722	5.325352040167	1.49716221461628	3.55696396033603	0.000375165601739191	0.00198834043344793	enriched in absence of vg
dpr17	18.6595914929162	1.3203112155009	0.494340906931871	2.6708516268569	0.00756590817606513	0.0252607143795181	enriched in absence of vg
CG44956	242.867269330393	-5.85198214923664	1.26394412310901	-4.62993738587282	3.65776321634794e-06	3.3542065782902e-05	depleted in absence of vg
Octbeta3R	47.4506979245495	-1.13545003912509	0.33661853310245	-3.37310613488864	0.000743252971141106	0.00355442751521513	depleted in absence of vg
CG6753	22.6549215432212	-1.96177083883142	0.48264588169183	-4.06461737942273	4.81113218977319e-05	0.000332388511285689	depleted in absence of vg
CG7381	25.7485382972306	-1.2808995971893	0.467527064615597	-2.73973357722609	0.00614890057013654	0.0211925620554205	depleted in absence of vg
yellow-f	95.5021318182069	-1.001775426383	0.375913926668783	-2.66490639296176	0.00770097553413862	0.0256155228580229	depleted in absence of vg
ry	44.9408988592302	-1.35888614881005	0.43647655394086	-3.1133084619115	0.00185002549653961	0.00775615559704	depleted in absence of vg
CG31157	3.31015199467805	-5.15438645630107	1.9476319590344	-2.64648894899862	0.00813321625889468	0.0267858121909189	depleted in absence of vg
Ace	566.038388398419	-1.27981517318857	0.179974947040157	-7.11107403689367	1.15143347349128e-12	3.74707344391644e-11	depleted in absence of vg
CG8630	66.2221264674632	-1.90833962619143	0.552185949230226	-3.45597280925337	0.000548310629139797	0.00274001294730253	depleted in absence of vg
yellow-e2	333.38802039802	1.08734031592626	0.144004024513194	7.55076338735679	4.32714351305576e-14	1.72988501342162e-12	enriched in absence of vg
CG14372	471.188299053406	-1.00357906292802	0.142931053957068	-7.02142071400007	2.19623434621181e-12	6.91522283524038e-11	depleted in absence of vg
ninaB	54.249768860854	-1.14314484050144	0.305918713534872	-3.7367600932041	0.000186406620401833	0.00109084663715415	depleted in absence of vg
CG9312	77.8166118791958	-1.01803137912175	0.395488118492451	-2.57411368766867	0.0100497244938272	0.0319543518758152	depleted in absence of vg
CG9297	163.244369829212	-2.91926205200421	1.01629787888778	-2.87244725453821	0.00407306065173286	0.0151220345727292	depleted in absence of vg
CG9925	12.2709968167766	-2.66112609074466	0.735057730910525	-3.62029535754734	0.000294266913369855	0.00162746374782893	depleted in absence of vg
CG42500	85.028503367549	-4.34687658568656	0.535446425272887	-8.1182287909966	4.73036407522823e-16	2.42749548745126e-14	depleted in absence of vg
CG44215	3.13152968707909	-5.17349482827988	1.77941458522358	-2.90741397268577	0.00364430566607306	0.0137745462746685	depleted in absence of vg
natalisin	142.529754250389	1.2868186400532	0.191311682327496	6.72629409975271	1.74038626448197e-11	4.8251644122287e-10	enriched in absence of vg
CG14850	23.8300984094499	-5.52860227079555	1.45116901042357	-3.80975767197637	0.000139103065800616	0.000842670899180348	depleted in absence of vg
stumps	586.515455356505	-1.04107487834569	0.118573159153222	-8.78002142964236	1.63443513860718e-18	1.12554584964471e-16	depleted in absence of vg
Cad88C	412.320487537376	-1.63121170208165	0.142085350471652	-11.4805058837301	1.65310439001305e-30	3.15093504624987e-28	depleted in absence of vg
CG42404	64.0405040172006	-1.5234826651407	0.35872073625349	-4.24698800814273	2.16663551352928e-05	0.000163554932612528	depleted in absence of vg
CG44040	2.55923009172098	-4.64637452506287	1.6275994212988	-2.85474083134973	0.00430719615576393	0.0158484765178457	depleted in absence of vg
Rbp	52.2828185211037	-1.94497311843253	0.363984296193516	-5.34356327669275	9.11369942631606e-08	1.26337178800646e-06	depleted in absence of vg
CG5399	172.759346116959	1.58024917170416	0.585770901469898	2.69772562573316	0.00698149561936068	0.0235377398108199	enriched in absence of vg
CG4576	138.881511440928	-1.03352809712745	0.251480135138664	-4.10978026776377	3.96035783906475e-05	0.000279767435964111	depleted in absence of vg
CG45105	103.705102015192	-1.62667368421898	0.179419482495759	-9.06631577346916	1.23109299975547e-19	9.66226961719845e-18	depleted in absence of vg
CG34276	185.29141925932	-6.62046539496179	1.30959220965862	-5.05536406381618	4.29570513239314e-07	5.07216333884562e-06	depleted in absence of vg
CG8925	31.408487348524	-2.32806992269278	0.810785223753855	-2.87137685109016	0.00408687987322061	0.0151575245888662	depleted in absence of vg
CG14879	44.7321874809604	1.76032414567619	0.395209939396984	4.45414947903919	8.42264073098458e-06	7.10697764130667e-05	enriched in absence of vg
Scp2	11.3974771768131	2.33618274401283	0.911860105579677	2.56199687837829	0.01040722539031	0.0328853534091677	enriched in absence of vg
CG14892	5.67947847498963	-1.99740600373412	0.778368766669201	-2.5661435675039	0.010283625447677	0.0325499098395907	depleted in absence of vg
Ubx	145.504259062403	-1.53508247694733	0.198600788865849	-7.72948831529694	1.07979719698192e-14	4.70438991044287e-13	depleted in absence of vg
Abd-B	30.722033695284	2.60647151514566	0.372429039032005	6.99857218953775	2.58584116997719e-12	8.00036772415553e-11	enriched in absence of vg
Pxd	36.455800441214	-1.81429241127674	0.664783459817211	-2.72914794206162	0.00634982099684442	0.0217376489160735	depleted in absence of vg
CG34278	57.4367190893106	-2.60184464842505	0.927549846526581	-2.80507258792424	0.00503052494919228	0.0180187326535833	depleted in absence of vg
CG42779	48.068930653812	-7.30107151679848	1.45690294991929	-5.01136435834863	5.40454724840743e-07	6.19636276364135e-06	depleted in absence of vg
CG5255	4.41319058867203	-4.91031036510107	1.48089637131101	-3.31576905732712	0.000913913190427155	0.00421882696115696	depleted in absence of vg
CG31262	20.2825853659034	1.94068658983213	0.625361860906141	3.10330180196807	0.00191374371545076	0.00799815991335999	enriched in absence of vg
beat-IIb	68.4431198952727	2.63127823749952	0.447161847607348	5.88439790107058	3.99505663657352e-09	7.33962728722647e-08	enriched in absence of vg
CG42822	39.6399125365261	-4.52715159132626	0.729471655637915	-6.20606922330288	5.43262560941908e-10	1.1738430314765e-08	depleted in absence of vg
CG42835	9.79329363332774	-5.80082885700625	1.72668361995719	-3.35952040661048	0.000780778846893255	0.00370072531604734	depleted in absence of vg
CG7587	705.751095701259	-8.42418174874322	1.2801120112461	-6.58081611197666	4.67872953634322e-11	1.20049901612807e-09	depleted in absence of vg
Sgs5	3689.76958942718	-6.39718095245008	1.20339658950336	-5.31593741269466	1.06109620129748e-07	1.44098484130398e-06	depleted in absence of vg
CG7606	404.594277512438	-5.41240797776263	0.998839657211873	-5.41869552203268	6.00354594674139e-08	8.70679475088759e-07	depleted in absence of vg
cpo	1068.91159710933	-1.545279331855	0.137628572812926	-11.227896215675	2.9747717571749e-29	4.96136152126326e-27	depleted in absence of vg
sr	120.119777200637	-1.3686055244707	0.239378127503062	-5.71733741401746	1.08206123894662e-08	1.85619825543921e-07	depleted in absence of vg
gl	1585.90529509698	-1.55732441518256	0.125942790786568	-12.3653319531542	4.02544907022835e-35	1.02303912799089e-32	depleted in absence of vg
fru	2116.6532249828	1.28649666961141	0.255522495006831	5.03476873759006	4.7842606401083e-07	5.55682242355996e-06	enriched in absence of vg
CG42613	33.0593426422058	-2.75818059096241	1.1369519767517	-2.42594291347519	0.0152686718140003	0.045009059083855	depleted in absence of vg
euc	73.5713709948741	1.9906679843299	0.331137224487651	6.01161040535367	1.83689344995048e-09	3.63092605273545e-08	enriched in absence of vg
CG6026	124.252000849583	-1.56843431519743	0.264445332535201	-5.93103421475079	3.01032469605561e-09	5.70731897081662e-08	depleted in absence of vg
Cyp12a4	21.8651853666506	-2.30343930441007	0.914152693878219	-2.51975334080997	0.0117437096540902	0.0364184650923179	depleted in absence of vg
CG5217	12.1755347211051	-2.58790032039362	1.01574579149707	-2.54778345335735	0.0108409741688944	0.0339245260271997	depleted in absence of vg
Cpr92A	29.2774063766727	-4.97503380923735	1.29347330416568	-3.8462593647778	0.000119934805947503	0.000738283805469234	depleted in absence of vg
CG31220	4.41318043492408	-5.42884328664245	1.39434601198432	-3.89346922498569	9.88207441030977e-05	0.000624519018683519	depleted in absence of vg
CG31219	27.9917371595755	-4.23746973876048	0.496906872544128	-8.52769396620525	1.49293867886539e-17	8.95259969562313e-16	depleted in absence of vg
bnl	94.3055025265032	-1.58802854493331	0.271033128125434	-5.85916768151817	4.65192795560375e-09	8.44467329899905e-08	depleted in absence of vg
mira	130.125502409841	-1.07336651845103	0.438755040051627	-2.44639131284904	0.014429429558182	0.0429383136615654	depleted in absence of vg
CG15923	18.3064558525195	-2.32217640067632	0.538619607756639	-4.31134768811747	1.62262527558734e-05	0.000127258649460832	depleted in absence of vg
CG31205	3.70092847794913	-5.9357328793754	1.66537913950265	-3.56419312490491	0.000364977168766216	0.00194728079255713	depleted in absence of vg
CG17278	2406.37362104203	1.04790562651328	0.086390060082847	12.1299328361197	7.33095385086767e-34	1.6302208625867e-31	enriched in absence of vg
ETHR	21.4560459120231	-3.03822934102742	1.23372609055671	-2.46264496170008	0.0137916408696828	0.0413924364828923	depleted in absence of vg
CG31176	241.670370705275	-1.36468827063141	0.150417777508801	-9.07265280230295	1.16153932402337e-19	9.18390425527809e-18	depleted in absence of vg
CG34377	2509.05036000781	-1.32835124224185	0.140793597758227	-9.43474180213025	3.91958394717145e-21	3.66996833790422e-19	depleted in absence of vg
CG7080	35.884450381481	-1.69740803690185	0.369853445795016	-4.58940711841469	4.44506731453762e-06	4.01070570713226e-05	depleted in absence of vg
CG5391	130.225539827559	-1.13724840547977	0.355756456219593	-3.19670489627824	0.00139007060925001	0.00606607264232815	depleted in absence of vg
CG7059	41.1782236493468	1.78837886734762	0.553664275663964	3.23007812848854	0.00123756394523566	0.00551391353629255	enriched in absence of vg
CG7054	335.492712851005	1.12520383144581	0.161960069328056	6.94741510122885	3.7203981356736e-12	1.12497251275297e-10	enriched in absence of vg
Nrx-1	69.3826646649774	-1.05116601089672	0.335425561380619	-3.13382798427794	0.00172541970767689	0.00727949800780361	depleted in absence of vg
bond	139.695539499097	-2.75858081413192	0.360135702913959	-7.65983708866261	1.86169086675544e-14	7.79281894578337e-13	depleted in absence of vg
klg	251.368127961371	-1.43775603651421	0.145706765984999	-9.86746241188434	5.7603408250483e-23	6.21069474409753e-21	depleted in absence of vg
CR46089	9.10381763249848	2.37169773350669	0.888061350536553	2.67064627018589	0.0075705379452326	0.0252682683012548	enriched in absence of vg
CG17119	33.0321453373551	-1.91292935387061	0.447032909631626	-4.27916896643459	1.87592416364752e-05	0.000144574834099448	depleted in absence of vg
CG17109	23.6438591118129	-2.28452197656891	0.517912259954075	-4.41102123508619	1.0288422664501e-05	8.48675606807448e-05	depleted in absence of vg
CG4467	100.727844503581	-1.40312089057296	0.48292610305841	-2.90545671829889	0.00366717563328726	0.0138511793027984	depleted in absence of vg
CG4408	597.39624625328	-2.2520969986875	0.691531511974432	-3.25668022308544	0.0011272334555347	0.00507910288590015	depleted in absence of vg
CG10175	151.453317371524	-5.09268303552476	1.05119184068482	-4.8446751947837	1.2681897198628e-06	1.33761433496201e-05	depleted in absence of vg
CG10184	43.9789977768819	-1.3687305262006	0.501885756546746	-2.72717547439129	0.0063879058710593	0.0218470064939721	depleted in absence of vg
GILT2	40.4052048269851	-2.17336065857476	0.656874425512876	-3.3086394814014	0.000937504731952696	0.00431147156779969	depleted in absence of vg
CG10232	17.5199566052344	-2.45540037224482	0.603763775596676	-4.06682293885261	4.76584255287482e-05	0.000330114233675444	depleted in absence of vg
CG10365	59.201675238081	1.52307931346944	0.39350854651926	3.87051139534754	0.000108607279877818	0.000677938073342591	enriched in absence of vg
Root	93.2213766764898	-3.298750344931	0.978828609619214	-3.37010004868399	0.000751408964954595	0.00358539977287677	depleted in absence of vg
Orct	201.911245635273	-1.06614078862699	0.316974194355969	-3.36349396137178	0.000769625199908749	0.00365923357854164	depleted in absence of vg
CG6356	86.4510554593328	-2.01236800774703	0.404430966164777	-4.97580100463211	6.49783748111578e-07	7.31623599930694e-06	depleted in absence of vg
CG34290	4.51017096375963	-4.14629143228601	1.63624395814429	-2.53403009474726	0.0112759047209906	0.0351239585752412	depleted in absence of vg
Ms	16.6547814139071	-7.32299686863961	2.81020396916047	-2.60585955646035	0.00916440300759842	0.02953514866526	depleted in absence of vg
Ude	252.887424294072	1.46540673398256	0.480733721407337	3.04827115038367	0.00230162145865378	0.00936618659918814	enriched in absence of vg
Esp	28.7676889638121	-1.50869857178377	0.47354540234065	-3.18596393149746	0.00144272582621235	0.00625057130323153	depleted in absence of vg
ppk22	12.6170837344428	-2.57322326822747	0.745468805857347	-3.45181883937861	0.000556821447266144	0.00277397085125275	depleted in absence of vg
CG13639	31.5713416372552	-3.58522159693177	0.586074135017023	-6.11735168423298	9.51432414020683e-10	1.96053853035845e-08	depleted in absence of vg
CG13641	81.1649623115721	-3.61686599220557	1.43641669844181	-2.51797824136204	0.01180306122799	0.0365706460225152	depleted in absence of vg
CG13643	11.2481702538116	3.66682835707356	0.785005409738236	4.67108673594527	2.99610383944404e-06	2.81270117697676e-05	enriched in absence of vg
Bili	67.9761903606301	-1.04535201241006	0.325889727055587	-3.20768629884352	0.00133807364862044	0.00588973118572148	depleted in absence of vg
lobo	12.5770479652268	-1.82118746278101	0.614860232592592	-2.96195357293132	0.00305693874496751	0.0118913134707665	depleted in absence of vg
dan	901.0273514861	-1.29059503237713	0.0714875587754458	-18.053421525151	7.41515466226499e-73	1.13070515521452e-69	depleted in absence of vg
CG31102	12.9509364659341	-2.69369872731569	0.98298298470297	-2.74033098154761	0.00613773411242355	0.0211677460148656	depleted in absence of vg
CG31436	70.868737158947	-3.40531608080021	0.438857257514344	-7.75950727142505	8.52599777519344e-15	3.76059918398408e-13	depleted in absence of vg
boss	60.1053745922776	-1.18305189092298	0.2445368951134	-4.83792799599568	1.31199650085852e-06	1.38108980770847e-05	depleted in absence of vg
E(spl)mdelta-HLH	804.151525998111	-1.04453396634493	0.0978725409399053	-10.6723903999415	1.37054404887776e-26	1.97691718617855e-24	depleted in absence of vg
E(spl)mgamma-HLH	974.589878908149	-1.5115817112892	0.0834494843114346	-18.113733401251	2.48322039880884e-73	4.41764908948092e-70	depleted in absence of vg
CG31323	15.3198074702521	-2.52648701447233	0.67179241154299	-3.76081505396798	0.000169360617821355	0.000999311904159836	depleted in absence of vg
CR44320	6.5545646937463	-5.10278825755698	1.40253203770928	-3.63826858878121	0.000274477098109447	0.00152910675637799	depleted in absence of vg
CG12290	117.869735590733	-1.52798493146388	0.388894347682564	-3.92904895781901	8.52824771589485e-05	0.000550033330026958	depleted in absence of vg
CG43117	379.726484934897	-4.31723445587136	0.823198487149718	-5.24446354465442	1.56737691243917e-07	2.04525442095058e-06	depleted in absence of vg
ro	124.692806140371	-1.28526204028156	0.200336207346721	-6.41552546743165	1.40337950726831e-10	3.3067710509011e-09	depleted in absence of vg
sda	2293.32564578405	1.18627048030469	0.118088829345217	10.045577442696	9.60832708238679e-24	1.11477481823257e-21	enriched in absence of vg
CG6330	221.771172069072	1.13530625178912	0.263770654876518	4.30414161241933	1.67634416133288e-05	0.000130894642121925	enriched in absence of vg
CG14257	173.302745722929	-2.17078797979773	0.325650840467884	-6.66599839471876	2.62872131498645e-11	7.13968735780288e-10	depleted in absence of vg
Cpr97Eb	28.7175580888795	-3.83009122834661	0.865422970537377	-4.42568704406858	9.61358146516457e-06	7.98563179448767e-05	depleted in absence of vg
CG14258	76.1442538257949	-2.39461072937378	0.68514139639133	-3.49506064293634	0.000473954055406677	0.00242288581772551	depleted in absence of vg
CG3348	28.24408118981	-4.77097191665061	1.30565385398765	-3.65408634308349	0.000258099408220904	0.00144997530702628	depleted in absence of vg
CG43139	36.6292962370196	-6.19530900642133	1.92236673557008	-3.22275083717786	0.00126965944036575	0.00563272853967747	depleted in absence of vg
CG5402	6.08523656774649	-5.15459120692514	1.75901640624304	-2.93038267785943	0.0033854480550243	0.0129474283551879	depleted in absence of vg
CG5639	190.422637517883	-1.74289840957507	0.644808064228572	-2.70297241344247	0.00687224497260032	0.0232354586118264	depleted in absence of vg
CG5612	18.1103404298935	1.80729086150232	0.70430314892818	2.56606954583787	0.0102858203006314	0.0325499098395907	enriched in absence of vg
CR45566	37.030564826836	1.24973785669635	0.373516587993533	3.34586976018851	0.000820249133463761	0.00384031483888626	enriched in absence of vg
betaTub97EF	455.614900050027	-1.25804642218596	0.154694402565448	-8.13246246355748	4.20656475549461e-16	2.19028644878778e-14	depleted in absence of vg
fkh	114.084086900662	-2.57590743378883	0.809859359446755	-3.1806848976204	0.00146927345602042	0.0063468332130967	depleted in absence of vg
MRE23	12.239133883091	-3.1561376911589	1.09445930892612	-2.88374146523153	0.00392981237422379	0.014656470049778	depleted in absence of vg
Sid	52.9634773552883	-1.20636679811339	0.451446442641362	-2.67222572638978	0.00753499434811673	0.0251732487235674	depleted in absence of vg
CG14523	36.8705253078905	1.14261030334041	0.353996250639998	3.22774690769933	0.00124769312263165	0.00554634969246236	enriched in absence of vg
CG14516	1481.62476515779	-1.38039586027841	0.147196603661581	-9.37790564415513	6.72961352621802e-21	6.08744871007213e-19	depleted in absence of vg
SP1029	2886.84246844727	-1.5159741856931	0.407200437228161	-3.72291885542274	0.000196932828113798	0.00114741321358443	depleted in absence of vg
Dr	505.207401338858	2.76832750211696	0.132398045384224	20.9091266724004	4.4225366211248e-97	1.18015389734715e-93	enriched in absence of vg
CG11470	6.53115452655571	-5.15727468399963	1.99611114716073	-2.58366108086482	0.00977578055828898	0.0312134853961043	depleted in absence of vg
Gycalpha99B	16.1832563152957	-2.52501797362785	0.85196971526652	-2.9637414668407	0.0030392350992785	0.0118310705505831	depleted in absence of vg
sro	264.171320246023	-1.33823899308719	0.539743128884535	-2.47939977643231	0.0131603709490166	0.039907329406194	depleted in absence of vg
CG31030	163.817477264988	-1.00956029583612	0.223463942167556	-4.51777716818018	6.24921980139153e-06	5.42751604231515e-05	depleted in absence of vg
CG9747	546.886746210696	-1.37805238883494	0.409364057734662	-3.3663248221175	0.000761769490492165	0.00362996765246132	depleted in absence of vg
CG9743	28.5791448721077	1.55822930388313	0.60870411422863	2.55991255432497	0.0104698504185632	0.0329953301941965	enriched in absence of vg
CG9733	27.9471074499457	3.83669125711789	0.56760042536983	6.75949327313845	1.38475188854786e-11	3.88969517325258e-10	enriched in absence of vg
PH4alphaSG2	49.5290879763036	-3.6841395953548	1.38764583263947	-2.65495669622495	0.00793185900926368	0.0262406615218288	depleted in absence of vg
PH4alphaMP	59.5260141022232	-2.83730470324843	0.493821967807635	-5.74560244017675	9.15942838365918e-09	1.59490601251514e-07	depleted in absence of vg
PH4alphaSG1	20.6883161230478	-5.41035711258459	1.68975987211055	-3.20184968401866	0.00136548231134097	0.00598569124897476	depleted in absence of vg
Rpt6R	13.9049479302892	-2.2794792415473	0.559183195010701	-4.07644446736937	4.57295703609725e-05	0.000318385383225613	depleted in absence of vg
CG15544	508.2108562276	-1.14598333829247	0.428204415766918	-2.67625296726564	0.00744504276711892	0.0249273483363323	depleted in absence of vg
Cpr100A	34.8132921757077	3.59276234480774	0.673216913973867	5.33670837769118	9.4649084373285e-08	1.30696549366164e-06	enriched in absence of vg
CG12071	138.741523923143	-1.16373607229951	0.215794588113368	-5.39279544715986	6.93699072065058e-08	9.92566205793891e-07	depleted in absence of vg
CG15550	1.84606931430847	5.31296321562364	1.64419350293224	3.23134911198015	0.00123207354960282	0.00549797369082796	enriched in absence of vg
lox	23.7963986079336	-2.0798289335536	0.505478318747003	-4.11457594998169	3.87891829665782e-05	0.000275106803312462	depleted in absence of vg
RhoGAP100F	310.824585852735	-1.17384173750395	0.205303026294043	-5.71760562273801	1.08035522536354e-08	1.85619825543921e-07	depleted in absence of vg
CR44440	10.3015720565889	-2.22946459369156	0.727035026541536	-3.06651607185557	0.00216569165243592	0.0089012678852911	depleted in absence of vg
CG32006	11.7290277839407	-1.85707865035244	0.575365343845362	-3.22765121364619	0.00124811054537142	0.00554634969246236	depleted in absence of vg
yellow-h	28.4604366130514	-1.18949394874325	0.477445265240499	-2.49137238410791	0.012725067135194	0.038853049334276	depleted in absence of vg
CG1674	308.751320699847	-1.2943897214361	0.369621225484641	-3.50193558213254	0.000461891279512303	0.00237258302094048	depleted in absence of vg
dpr7	81.4980979150562	-1.2104355206408	0.341913198211614	-3.5401836693407	0.000399848655122359	0.00210349164355646	depleted in absence of vg
Syt7	65.5712465631781	-1.37483769587661	0.429913505181803	-3.19794023519967	0.0013841296293813	0.00604756433238478	depleted in absence of vg
onecut	245.857100738991	-1.09409305151214	0.272478878851624	-4.01533159606077	5.93622733577853e-05	0.000400526489140961	depleted in absence of vg
CR44029	42.0251977794213	-2.17038000907648	0.461190940949918	-4.70603348063632	2.52583053779142e-06	2.44874797097053e-05	depleted in absence of vg
CR44030	150.459922340344	1.36946264044307	0.177405459529812	7.71939400327723	1.16884074032738e-14	5.07162848059123e-13	enriched in absence of vg
toy	3098.80738325107	-1.18423652241631	0.127550021526961	-9.28448704468458	1.62487948680574e-20	1.39870674533584e-18	depleted in absence of vg
Actbeta	231.850102430711	-1.01114522197026	0.183891418894987	-5.49859927149555	3.82820002090589e-08	5.83745814616421e-07	depleted in absence of vg
CG11155	395.649311472029	-1.04494526108199	0.160419265852454	-6.51383894278062	7.32540409846689e-11	1.81840379876827e-09	depleted in absence of vg
CG32017	141.513934810863	-1.33059900862078	0.210704264430271	-6.31500749269895	2.70148387271039e-10	6.1352423100661e-09	depleted in absence of vg
CG33521	78.518195276761	-1.99292694478916	0.488420145117304	-4.08035369693958	4.49672248061406e-05	0.000313302974922157	depleted in absence of vg
Cadps	481.980249339247	-1.07523246404124	0.312784918077259	-3.43760968607716	0.000586872975442222	0.00290013062031032	depleted in absence of vg
ND2	1293.18698986145	-2.16591827068058	0.581844229589228	-3.72250537263158	0.000197255710191506	0.00114804113990411	depleted in absence of vg
COX1	52720.7204086833	-1.10292717315915	0.403891268485384	-2.73075270306089	0.00631898677807521	0.0216529261217255	depleted in absence of vg
ATP6	19127.0059937833	-2.72971878229617	0.568604822901097	-4.80073096877509	1.58087528030307e-06	1.62878983995705e-05	depleted in absence of vg
COX3	42559.4526343524	-1.00679718356705	0.400338174069663	-2.51486680206483	0.0119077362308331	0.0368308248414699	depleted in absence of vg
ND5	5960.98359305408	-1.81531598675668	0.566525251187648	-3.20429845439564	0.00135392046573377	0.00594722100874166	depleted in absence of vg
ND4	5325.39907027877	-1.69840782905683	0.701262264754673	-2.42192958956803	0.0154383415002902	0.0453838769413652	depleted in absence of vg
ND4L	150.771055765286	-2.68401729941147	0.841255042496376	-3.19049178171557	0.0014203088041534	0.00617782240241783	depleted in absence of vg
ND6	52.3905956277289	1.40832611264558	0.570700205807352	2.46771614643675	0.0135978099461765	0.0409689597587815	enriched in absence of vg
ND1	6750.49886447868	-2.54808578711072	0.463210292128351	-5.50092653469079	3.77800614730596e-08	5.7774265925994e-07	depleted in absence of vg
CR41590	10.7382521785269	-2.03666044529948	0.795441323314295	-2.56041569076837	0.0104547026999911	0.0329865493998537	depleted in absence of vg
CR40469	335.530779954649	2.55410518747446	0.376066958852667	6.79162347914508	1.10878622190849e-11	3.15604910204033e-10	enriched in absence of vg
CG43182	37.9571713587408	-5.85316509860021	1.94252200243871	-3.0131782761029	0.00258526996813429	0.0103546610280921	depleted in absence of vg
ase	57.6609349710424	-1.16472337002237	0.464942413481697	-2.50509167640871	0.0122419658025587	0.0375706564049775	depleted in absence of vg
CG17778	26.3148560190123	-1.2086309367427	0.448242457985259	-2.69637763047973	0.00700981479473654	0.0236182964390839	depleted in absence of vg
elav	1442.24917669224	-1.15707251471902	0.134669927878734	-8.59191456433337	8.55319801108015e-18	5.27727373238552e-16	depleted in absence of vg
arg	26.5323284148552	-1.99890453045805	0.67212708530633	-2.97399788545498	0.00293947100766711	0.0115183236181493	depleted in absence of vg
vnd	1.95347008141754	-4.70780364226823	1.62114175932586	-2.90400491825339	0.00368422372395906	0.0139008144324988	depleted in absence of vg
CG3703	66.9774011148229	-1.15054081285485	0.284599806866541	-4.0426619593399	5.28477846597344e-05	0.000361832747567675	depleted in absence of vg
CG11638	59.6259000594876	-1.23725885493939	0.336411611025831	-3.67781257955567	0.000235242705665599	0.00133705039418243	depleted in absence of vg
CG11382	220.495608426294	-1.40094464770848	0.220339279573285	-6.35812484465589	2.0423145827833e-10	4.7083511569393e-09	depleted in absence of vg
CG11409	62.7569568122772	-1.24186586302989	0.3215822515662	-3.8617363271189	0.000112584035683224	0.000699423678707232	depleted in absence of vg
Tsp2A	2.77930632842708	5.17818429992936	1.55534015674504	3.32929377375947	0.000870665155643422	0.00404240098796776	enriched in absence of vg
png	10.9306201239553	1.83491549928082	0.665977194504043	2.75522272297521	0.00586521944765967	0.0203528453785173	enriched in absence of vg
